Call ID,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,Talk Duration,Satisfaction rating
ID4140,Jignesh,3/14/2025,11:52:48,Admin Support,Y,Y,110,49,3
ID4141,Dhruv,3/14/2025,13:00:29,Payment related,Y,Y,119,137,1
ID4142,Jignesh,3/14/2025,13:00:29,Contract related,Y,Y,38,87,4
ID4143,Jatin,3/14/2025,13:09:07,Payment related,Y,Y,40,308,4
ID4144,Dhruv,3/14/2025,13:09:07,Streaming,Y,Y,19,266,5
ID4145,Dhruv,3/14/2025,13:16:19,Technical Support,N,N,,0,
ID4146,Madhuri,3/14/2025,13:16:19,Payment related,Y,Y,63,345,3
ID4147,Jignesh,3/14/2025,13:24:58,Technical Support,Y,Y,33,190,5
ID4148,Bhaskar,3/14/2025,13:24:58,Technical Support,N,N,,0,
ID4149,Jignesh,3/14/2025,13:40:48,Admin Support,Y,N,26,308,5
ID4150,Jignesh,3/14/2025,13:40:48,Streaming,N,N,,0,
ID4151,Darshan,3/14/2025,13:46:34,Contract related,N,N,,0,
ID4152,Jignesh,3/14/2025,13:46:34,Admin Support,Y,Y,81,211,5
ID4153,Madhuri,3/14/2025,14:03:50,Technical Support,Y,Y,65,388,3
ID4154,Jignesh,3/14/2025,14:03:50,Admin Support,Y,Y,84,254,3
ID4155,Jignesh,3/14/2025,14:25:26,Admin Support,Y,Y,42,292,1
ID4156,Dhruv,3/14/2025,14:25:26,Admin Support,N,N,,0,
ID4157,Bhaskar,3/14/2025,14:39:50,Admin Support,N,N,,0,
ID4158,Madhuri,3/14/2025,14:39:50,Streaming,Y,Y,123,218,2
ID4159,Gopal,3/14/2025,15:17:17,Contract related,Y,Y,65,397,4
ID4160,Darshan,3/14/2025,15:17:17,Contract related,Y,Y,33,343,5
ID4161,Darshan,3/14/2025,15:27:22,Payment related,Y,Y,117,244,3
ID4162,Darshan,3/14/2025,15:27:22,Streaming,Y,Y,122,96,3
ID4163,Jignesh,3/14/2025,15:43:12,Technical Support,Y,Y,21,325,4
ID4164,Dhruv,3/14/2025,15:43:12,Streaming,Y,N,48,256,4
ID4165,Gopal,3/14/2025,16:36:29,Contract related,N,N,,0,
ID4166,Darshan,3/14/2025,16:36:29,Technical Support,Y,Y,98,177,1
ID4167,Dhruv,3/14/2025,16:36:29,Streaming,Y,Y,95,151,4
ID4168,Dhruv,3/14/2025,16:36:29,Contract related,Y,Y,28,408,3
ID4169,Jatin,3/14/2025,17:57:07,Admin Support,N,N,,0,
ID4170,Dhruv,3/14/2025,17:57:07,Streaming,N,N,,0,
ID4171,Dhruv,3/15/2025,09:08:38,Admin Support,N,N,,0,
ID4172,Gopal,3/15/2025,09:08:38,Streaming,Y,Y,40,292,3
ID4173,Madhuri,3/15/2025,09:30:14,Streaming,Y,Y,13,223,2
ID4174,Bhaskar,3/15/2025,09:30:14,Streaming,Y,Y,71,79,5
ID4175,Madhuri,3/15/2025,09:44:38,Technical Support,Y,Y,106,46,4
ID4176,Dhruv,3/15/2025,09:44:38,Streaming,Y,N,94,211,4
ID4177,Gopal,3/15/2025,10:00:29,Payment related,Y,Y,74,239,5
ID4178,Dhruv,3/15/2025,10:00:29,Contract related,Y,Y,34,38,4
ID4179,Jignesh,3/15/2025,10:09:07,Admin Support,Y,Y,38,126,2
ID4180,Jignesh,3/15/2025,10:09:07,Technical Support,Y,Y,31,173,4
ID4181,Madhuri,3/15/2025,10:13:26,Contract related,Y,Y,13,185,3
ID4182,Sonal,3/15/2025,10:13:26,Technical Support,Y,Y,79,108,3
ID4183,Sonal,3/15/2025,11:06:43,Contract related,Y,Y,49,300,2
ID4184,Sonal,3/15/2025,11:06:43,Technical Support,Y,Y,89,239,1
ID4185,Jignesh,3/15/2025,11:09:36,Streaming,Y,Y,37,297,5
ID4186,Bhaskar,3/15/2025,11:09:36,Streaming,N,N,,0,
ID4187,Jignesh,3/15/2025,11:58:34,Contract related,N,N,,0,
ID4188,Darshan,3/15/2025,11:58:34,Admin Support,Y,Y,51,142,3
ID4189,Gopal,3/15/2025,12:10:05,Payment related,Y,Y,49,131,1
ID4190,Jignesh,3/15/2025,12:10:05,Payment related,N,N,,0,
ID4191,Bhaskar,3/15/2025,12:28:48,Admin Support,Y,Y,14,344,4
ID4192,Jatin,3/15/2025,12:28:48,Payment related,Y,Y,91,287,3
ID4193,Bhaskar,3/15/2025,13:07:41,Contract related,N,N,,0,
ID4194,Gopal,3/15/2025,13:07:41,Admin Support,Y,Y,111,188,3
ID4195,Madhuri,3/15/2025,13:33:36,Contract related,Y,Y,80,286,5
ID4196,Dhruv,3/15/2025,13:33:36,Admin Support,Y,Y,119,114,3
ID4197,Jignesh,3/15/2025,13:52:19,Contract related,Y,Y,68,197,3
ID4198,Sonal,3/15/2025,13:52:19,Payment related,N,N,,0,
ID4199,Jignesh,3/15/2025,14:09:36,Contract related,Y,Y,109,145,3
ID4200,Sonal,3/15/2025,14:09:36,Streaming,Y,Y,24,416,4
ID4201,Darshan,3/15/2025,14:26:53,Technical Support,Y,Y,55,145,5
ID4202,Dhruv,3/15/2025,14:26:53,Admin Support,Y,Y,92,254,5
ID4203,Madhuri,3/15/2025,15:51:50,Technical Support,Y,Y,106,202,3
ID4204,Darshan,3/15/2025,15:51:50,Admin Support,Y,Y,28,85,3
ID4205,Bhaskar,3/15/2025,16:04:48,Payment related,Y,Y,28,152,5
ID4206,Dhruv,3/15/2025,16:04:48,Contract related,Y,N,40,357,2
ID4207,Gopal,3/15/2025,16:27:50,Technical Support,Y,Y,12,405,5
ID4208,Jatin,3/15/2025,16:27:50,Streaming,Y,Y,61,149,5
ID4209,Bhaskar,3/15/2025,17:05:17,Streaming,Y,Y,92,84,1
ID4210,Jignesh,3/15/2025,17:05:17,Technical Support,N,N,,0,
ID4211,Gopal,3/15/2025,17:11:02,Payment related,N,N,,0,
ID4212,Gopal,3/15/2025,17:11:02,Admin Support,Y,Y,43,36,3
ID4213,Jatin,3/15/2025,17:18:14,Admin Support,Y,Y,46,233,5
ID4214,Dhruv,3/15/2025,17:18:14,Technical Support,Y,Y,51,362,4
ID4215,Darshan,3/15/2025,17:28:19,Contract related,Y,Y,13,74,3
ID4216,Darshan,3/15/2025,17:28:19,Payment related,Y,N,19,104,5
ID4217,Bhaskar,3/15/2025,17:32:38,Admin Support,Y,Y,30,209,3
ID4218,Dhruv,3/15/2025,17:32:38,Technical Support,Y,Y,122,394,3
ID4219,Gopal,3/15/2025,17:47:02,Admin Support,Y,Y,83,221,2
ID4220,Jignesh,3/15/2025,17:47:02,Technical Support,N,N,,0,
ID4221,Jatin,3/16/2025,09:11:31,Technical Support,Y,Y,125,75,4
ID4222,Jatin,3/16/2025,09:11:31,Admin Support,Y,Y,80,69,2
ID4223,Sonal,3/16/2025,09:46:05,Streaming,Y,Y,112,347,2
ID4224,Gopal,3/16/2025,09:46:05,Streaming,Y,Y,113,206,5
ID4225,Dhruv,3/16/2025,10:09:07,Admin Support,Y,Y,95,240,4
ID4226,Jatin,3/16/2025,10:09:07,Streaming,Y,Y,40,195,3
ID4227,Dhruv,3/16/2025,10:10:34,Streaming,Y,Y,106,412,3
ID4228,Gopal,3/16/2025,10:10:34,Payment related,Y,Y,38,213,3
ID4229,Madhuri,3/16/2025,10:23:31,Contract related,N,N,,0,
ID4230,Gopal,3/16/2025,10:23:31,Streaming,Y,Y,61,240,3
ID4231,Dhruv,3/16/2025,10:23:31,Admin Support,N,N,,0,
ID4232,Jatin,3/16/2025,10:23:31,Streaming,N,N,,0,
ID4233,Madhuri,3/16/2025,10:35:02,Streaming,N,N,,0,
ID4234,Jignesh,3/16/2025,10:35:02,Admin Support,Y,Y,70,251,1
ID4235,Bhaskar,3/16/2025,11:12:29,Technical Support,N,N,,0,
ID4236,Dhruv,3/16/2025,11:12:29,Streaming,N,N,,0,
ID4237,Sonal,3/16/2025,11:44:10,Technical Support,Y,Y,56,336,4
ID4238,Sonal,3/16/2025,11:44:10,Streaming,Y,Y,26,371,4
ID4239,Darshan,3/16/2025,12:21:36,Technical Support,Y,Y,11,186,4
ID4240,Gopal,3/16/2025,12:21:36,Payment related,Y,Y,22,391,1
ID4241,Jignesh,3/16/2025,12:43:12,Streaming,Y,Y,33,400,3
ID4242,Sonal,3/16/2025,12:43:12,Streaming,Y,Y,58,66,4
ID4243,Gopal,3/16/2025,12:48:58,Contract related,Y,Y,72,347,3
ID4244,Gopal,3/16/2025,12:48:58,Payment related,Y,Y,63,327,5
ID4245,Darshan,3/16/2025,13:04:48,Streaming,Y,Y,52,212,4
ID4246,Jatin,3/16/2025,13:04:48,Streaming,N,N,,0,
ID4247,Sonal,3/16/2025,13:16:19,Technical Support,Y,Y,106,331,5
ID4248,Darshan,3/16/2025,13:16:19,Admin Support,Y,Y,26,394,3
ID4249,Darshan,3/16/2025,13:29:17,Payment related,Y,Y,76,209,5
ID4250,Sonal,3/16/2025,13:29:17,Technical Support,Y,Y,45,389,5
ID4251,Madhuri,3/16/2025,13:32:10,Contract related,N,N,,0,
ID4252,Dhruv,3/16/2025,13:32:10,Payment related,Y,Y,61,90,3
ID4253,Gopal,3/16/2025,13:56:38,Technical Support,N,N,,0,
ID4254,Dhruv,3/16/2025,13:56:38,Contract related,Y,N,38,295,2
ID4255,Jignesh,3/16/2025,14:09:36,Contract related,Y,Y,19,133,4
ID4256,Jatin,3/16/2025,14:09:36,Streaming,Y,Y,15,183,4
ID4257,Bhaskar,3/16/2025,14:13:55,Streaming,Y,Y,90,295,3
ID4258,Sonal,3/16/2025,14:13:55,Admin Support,Y,Y,99,64,3
ID4259,Bhaskar,3/16/2025,14:13:55,Contract related,Y,Y,18,116,5
ID4260,Jignesh,3/16/2025,14:13:55,Payment related,Y,Y,65,155,4
ID4261,Madhuri,3/16/2025,14:25:26,Admin Support,Y,Y,91,337,4
ID4262,Jignesh,3/16/2025,14:25:26,Streaming,Y,Y,95,124,4
ID4263,Jignesh,3/16/2025,14:34:05,Streaming,Y,Y,87,284,4
ID4264,Dhruv,3/16/2025,14:34:05,Payment related,Y,Y,71,361,3
ID4265,Jignesh,3/16/2025,15:21:36,Admin Support,Y,Y,74,184,5
ID4266,Jignesh,3/16/2025,15:21:36,Technical Support,Y,Y,28,305,4
ID4267,Jatin,3/16/2025,15:40:19,Contract related,Y,Y,101,173,3
ID4268,Madhuri,3/16/2025,15:40:19,Contract related,N,N,,0,
ID4269,Madhuri,3/16/2025,15:43:12,Payment related,Y,Y,90,288,3
ID4270,Jatin,3/16/2025,15:43:12,Contract related,Y,Y,76,296,5
ID4271,Darshan,3/16/2025,16:00:29,Payment related,N,N,,0,
ID4272,Jatin,3/16/2025,16:00:29,Contract related,Y,N,20,79,5
ID4273,Bhaskar,3/16/2025,16:13:26,Contract related,Y,N,26,379,3
ID4274,Sonal,3/16/2025,16:13:26,Contract related,Y,Y,53,72,3
ID4275,Gopal,3/16/2025,16:36:29,Contract related,Y,Y,26,177,4
ID4276,Jatin,3/16/2025,16:36:29,Payment related,Y,Y,66,222,3
ID4277,Dhruv,3/16/2025,17:09:36,Payment related,Y,N,105,332,4
ID4278,Darshan,3/16/2025,17:09:36,Admin Support,Y,Y,111,73,3
ID4279,Madhuri,3/16/2025,17:49:55,Contract related,Y,Y,26,390,1
ID4280,Jignesh,3/16/2025,17:49:55,Contract related,N,N,,0,
ID4281,Sonal,3/17/2025,09:05:46,Payment related,Y,N,50,172,4
ID4282,Dhruv,3/17/2025,09:05:46,Streaming,Y,Y,57,366,5
ID4283,Jignesh,3/17/2025,09:43:12,Technical Support,Y,Y,26,79,5
ID4284,Gopal,3/17/2025,09:43:12,Admin Support,Y,Y,104,418,1
ID4285,Bhaskar,3/17/2025,10:59:31,Technical Support,Y,Y,93,321,1
ID4286,Jignesh,3/17/2025,10:59:31,Technical Support,Y,Y,108,125,3
ID4287,Madhuri,3/17/2025,11:25:26,Streaming,Y,Y,42,142,5
ID4288,Madhuri,3/17/2025,11:25:26,Technical Support,N,N,,0,
ID4289,Jignesh,3/17/2025,11:44:10,Admin Support,Y,Y,94,317,5
ID4290,Dhruv,3/17/2025,11:44:10,Contract related,Y,Y,74,185,3
ID4291,Darshan,3/17/2025,12:43:12,Contract related,Y,Y,117,141,5
ID4292,Dhruv,3/17/2025,12:43:12,Admin Support,N,N,,0,
ID4293,Madhuri,3/17/2025,13:01:55,Payment related,Y,Y,49,54,1
ID4294,Darshan,3/17/2025,13:01:55,Streaming,Y,Y,23,280,3
ID4295,Jatin,3/17/2025,13:24:58,Streaming,N,N,,0,
ID4296,Madhuri,3/17/2025,13:24:58,Streaming,Y,Y,84,136,5
ID4297,Madhuri,3/17/2025,13:58:05,Payment related,Y,Y,69,79,1
ID4298,Darshan,3/17/2025,13:58:05,Technical Support,Y,Y,25,284,3
ID4299,Bhaskar,3/17/2025,14:00:58,Payment related,N,N,,0,
ID4300,Madhuri,3/17/2025,14:00:58,Technical Support,N,N,,0,
ID4301,Gopal,3/17/2025,14:19:41,Payment related,Y,Y,34,273,4
ID4302,Jatin,3/17/2025,14:19:41,Streaming,Y,N,45,225,1
ID4303,Madhuri,3/17/2025,14:21:07,Streaming,N,N,,0,
ID4304,Dhruv,3/17/2025,14:21:07,Payment related,Y,Y,29,110,5
ID4305,Jignesh,3/17/2025,15:17:17,Technical Support,Y,Y,26,195,4
ID4306,Darshan,3/17/2025,15:17:17,Streaming,Y,Y,115,268,4
ID4307,Madhuri,3/17/2025,15:47:31,Payment related,Y,Y,78,248,3
ID4308,Jignesh,3/17/2025,15:47:31,Streaming,Y,N,41,251,3
ID4309,Darshan,3/17/2025,16:20:38,Contract related,Y,Y,21,146,5
ID4310,Dhruv,3/17/2025,16:20:38,Streaming,N,N,,0,
ID4311,Madhuri,3/17/2025,16:22:05,Streaming,Y,Y,47,270,5
ID4312,Jignesh,3/17/2025,16:22:05,Payment related,Y,N,98,359,2
ID4313,Jatin,3/17/2025,16:42:14,Contract related,N,N,,0,
ID4314,Madhuri,3/17/2025,16:42:14,Payment related,Y,Y,51,274,4
ID4315,Bhaskar,3/17/2025,16:46:34,Streaming,Y,Y,70,335,4
ID4316,Darshan,3/17/2025,16:46:34,Contract related,Y,Y,58,380,2
ID4317,Jignesh,3/17/2025,16:52:19,Technical Support,N,N,,0,
ID4318,Gopal,3/17/2025,16:52:19,Admin Support,N,N,,0,
ID4319,Gopal,3/17/2025,17:12:29,Streaming,Y,Y,39,234,5
ID4320,Jatin,3/17/2025,17:12:29,Payment related,Y,Y,55,205,1
ID4321,Darshan,3/17/2025,17:13:55,Contract related,Y,Y,80,185,3
ID4322,Dhruv,3/17/2025,17:13:55,Payment related,Y,Y,68,209,4
ID4323,Darshan,3/17/2025,17:24:00,Technical Support,Y,Y,96,134,3
ID4324,Gopal,3/17/2025,17:24:00,Payment related,Y,Y,32,228,3
ID4325,Sonal,3/17/2025,17:26:53,Admin Support,N,N,,0,
ID4326,Darshan,3/17/2025,17:26:53,Streaming,Y,Y,90,113,3
ID4327,Dhruv,3/17/2025,17:48:29,Streaming,Y,Y,108,195,4
ID4328,Sonal,3/17/2025,17:48:29,Technical Support,Y,N,120,334,4
ID4329,Dhruv,3/17/2025,18:00:00,Contract related,Y,Y,21,279,5
ID4330,Gopal,3/17/2025,18:00:00,Contract related,N,N,,0,
ID4331,Madhuri,3/18/2025,09:14:24,Payment related,Y,N,59,167,4
ID4332,Sonal,3/18/2025,09:14:24,Admin Support,Y,Y,14,322,3
ID4333,Jatin,3/18/2025,09:21:36,Contract related,N,N,,0,
ID4334,Sonal,3/18/2025,09:21:36,Streaming,Y,Y,57,44,3
ID4335,Dhruv,3/18/2025,10:32:10,Streaming,Y,Y,123,244,3
ID4336,Dhruv,3/18/2025,10:32:10,Streaming,Y,Y,71,341,3
ID4337,Sonal,3/18/2025,10:56:38,Contract related,Y,N,71,256,3
ID4338,Madhuri,3/18/2025,10:56:38,Technical Support,Y,Y,41,382,3
ID4339,Dhruv,3/18/2025,11:38:24,Contract related,N,N,,0,
ID4340,Madhuri,3/18/2025,11:38:24,Technical Support,Y,Y,80,343,4
ID4341,Sonal,3/18/2025,12:02:53,Payment related,N,N,,0,
ID4342,Gopal,3/18/2025,12:02:53,Payment related,Y,Y,57,72,2
ID4343,Sonal,3/18/2025,12:30:14,Streaming,Y,Y,17,159,3
ID4344,Madhuri,3/18/2025,12:30:14,Admin Support,Y,Y,93,287,5
ID4345,Gopal,3/18/2025,12:51:50,Payment related,Y,Y,13,43,3
ID4346,Sonal,3/18/2025,12:51:50,Payment related,Y,Y,64,102,4
ID4347,Sonal,3/18/2025,13:36:29,Technical Support,Y,Y,98,110,5
ID4348,Gopal,3/18/2025,13:36:29,Technical Support,Y,N,83,148,2
ID4349,Madhuri,3/18/2025,13:49:26,Streaming,Y,N,116,378,5
ID4350,Bhaskar,3/18/2025,13:49:26,Streaming,Y,Y,104,46,2
ID4351,Madhuri,3/18/2025,14:02:24,Streaming,Y,Y,83,334,5
ID4352,Madhuri,3/18/2025,14:02:24,Admin Support,Y,Y,26,408,4
ID4353,Darshan,3/18/2025,14:25:26,Admin Support,Y,Y,47,36,2
ID4354,Jignesh,3/18/2025,14:25:26,Contract related,N,N,,0,
ID4355,Dhruv,3/18/2025,14:41:17,Admin Support,N,N,,0,
ID4356,Jatin,3/18/2025,14:41:17,Technical Support,Y,N,34,187,4
ID4357,Bhaskar,3/18/2025,14:52:48,Technical Support,Y,Y,65,222,5
ID4358,Darshan,3/18/2025,14:52:48,Streaming,Y,Y,54,379,3
ID4359,Jatin,3/18/2025,14:52:48,Technical Support,Y,Y,108,315,4
ID4360,Jignesh,3/18/2025,14:52:48,Contract related,Y,Y,114,282,4
ID4361,Jignesh,3/18/2025,15:48:58,Admin Support,Y,Y,109,179,3
ID4362,Jignesh,3/18/2025,15:48:58,Streaming,Y,Y,115,215,3
ID4363,Jatin,3/18/2025,16:03:22,Streaming,Y,Y,125,247,3
ID4364,Jatin,3/18/2025,16:03:22,Technical Support,Y,Y,116,199,4
ID4365,Gopal,3/18/2025,16:16:19,Admin Support,Y,Y,12,171,3
ID4366,Bhaskar,3/18/2025,16:16:19,Streaming,Y,Y,96,134,5
ID4367,Darshan,3/18/2025,16:30:43,Streaming,Y,Y,13,317,5
ID4368,Jignesh,3/18/2025,16:30:43,Payment related,N,N,,0,
ID4369,Jignesh,3/18/2025,16:58:05,Contract related,Y,Y,96,382,3
ID4370,Gopal,3/18/2025,16:58:05,Payment related,N,N,,0,
ID4371,Dhruv,3/18/2025,17:08:10,Streaming,Y,Y,37,355,3
ID4372,Sonal,3/18/2025,17:08:10,Technical Support,Y,Y,45,375,4
ID4373,Bhaskar,3/18/2025,17:22:34,Streaming,Y,Y,44,164,5
ID4374,Gopal,3/18/2025,17:22:34,Contract related,N,N,,0,
ID4375,Madhuri,3/18/2025,17:26:53,Contract related,Y,Y,65,199,3
ID4376,Madhuri,3/18/2025,17:26:53,Streaming,Y,Y,48,127,4
ID4377,Sonal,3/18/2025,17:41:17,Technical Support,Y,Y,119,154,1
ID4378,Jignesh,3/18/2025,17:41:17,Contract related,Y,N,102,316,3
ID4379,Sonal,3/19/2025,09:15:50,Contract related,Y,Y,30,310,5
ID4380,Jatin,3/19/2025,09:15:50,Payment related,Y,Y,51,319,1
ID4381,Jignesh,3/19/2025,09:47:31,Contract related,N,N,,0,
ID4382,Bhaskar,3/19/2025,09:47:31,Technical Support,Y,Y,39,310,5
ID4383,Bhaskar,3/19/2025,10:03:22,Payment related,Y,Y,102,327,2
ID4384,Sonal,3/19/2025,10:03:22,Payment related,Y,Y,112,40,3
ID4385,Bhaskar,3/19/2025,10:14:53,Payment related,N,N,,0,
ID4386,Madhuri,3/19/2025,10:14:53,Technical Support,Y,Y,42,276,5
ID4387,Gopal,3/19/2025,11:12:29,Admin Support,Y,Y,87,88,3
ID4388,Bhaskar,3/19/2025,11:12:29,Payment related,N,N,,0,
ID4389,Bhaskar,3/19/2025,11:13:55,Contract related,Y,Y,123,152,3
ID4390,Sonal,3/19/2025,11:13:55,Payment related,N,N,,0,
ID4391,Dhruv,3/19/2025,11:29:46,Contract related,Y,Y,98,86,3
ID4392,Jignesh,3/19/2025,11:29:46,Streaming,Y,Y,45,39,4
ID4393,Sonal,3/19/2025,12:14:24,Payment related,Y,Y,50,134,3
ID4394,Jatin,3/19/2025,12:14:24,Payment related,Y,Y,102,270,4
ID4395,Darshan,3/19/2025,12:27:22,Admin Support,Y,Y,93,132,1
ID4396,Sonal,3/19/2025,12:27:22,Admin Support,Y,Y,28,327,3
ID4397,Jignesh,3/19/2025,12:59:02,Payment related,N,N,,0,
ID4398,Madhuri,3/19/2025,12:59:02,Streaming,N,N,,0,
ID4399,Jatin,3/19/2025,12:59:02,Technical Support,Y,N,123,46,4
ID4400,Gopal,3/19/2025,12:59:02,Admin Support,Y,Y,112,249,4
ID4401,Sonal,3/19/2025,13:07:41,Contract related,Y,Y,12,76,3
ID4402,Dhruv,3/19/2025,13:07:41,Contract related,Y,Y,107,361,4
ID4403,Darshan,3/19/2025,13:55:12,Technical Support,Y,Y,97,218,2
ID4404,Jatin,3/19/2025,13:55:12,Contract related,N,N,,0,
ID4405,Jatin,3/19/2025,14:18:14,Admin Support,N,N,,0,
ID4406,Darshan,3/19/2025,14:18:14,Admin Support,Y,Y,98,407,4
ID4407,Jignesh,3/19/2025,15:21:36,Streaming,Y,Y,96,349,2
ID4408,Darshan,3/19/2025,15:21:36,Payment related,N,N,,0,
ID4409,Jatin,3/19/2025,15:24:29,Payment related,Y,Y,60,77,1
ID4410,Jatin,3/19/2025,15:24:29,Contract related,Y,Y,115,296,3
ID4411,Madhuri,3/19/2025,15:28:48,Contract related,Y,Y,86,137,4
ID4412,Madhuri,3/19/2025,15:28:48,Payment related,Y,Y,99,130,2
ID4413,Gopal,3/19/2025,15:34:34,Admin Support,Y,N,55,211,4
ID4414,Jatin,3/19/2025,15:34:34,Streaming,Y,N,100,92,2
ID4415,Bhaskar,3/19/2025,16:27:50,Contract related,Y,Y,101,84,4
ID4416,Jatin,3/19/2025,16:27:50,Payment related,Y,Y,105,379,5
ID4417,Sonal,3/19/2025,16:33:36,Payment related,N,N,,0,
ID4418,Gopal,3/19/2025,16:33:36,Contract related,Y,Y,47,414,4
ID4419,Gopal,3/19/2025,16:43:41,Admin Support,Y,Y,123,160,3
ID4420,Jignesh,3/19/2025,16:43:41,Streaming,Y,N,108,279,3
ID4421,Sonal,3/20/2025,09:05:46,Admin Support,N,N,,0,
ID4422,Madhuri,3/20/2025,09:05:46,Technical Support,Y,Y,35,67,5
ID4423,Jignesh,3/20/2025,09:57:36,Technical Support,Y,Y,80,187,5
ID4424,Dhruv,3/20/2025,09:57:36,Technical Support,Y,Y,16,175,5
ID4425,Dhruv,3/20/2025,10:17:46,Admin Support,Y,Y,102,375,3
ID4426,Sonal,3/20/2025,10:17:46,Streaming,N,N,,0,
ID4427,Jatin,3/20/2025,10:19:12,Streaming,Y,Y,111,376,3
ID4428,Bhaskar,3/20/2025,10:19:12,Payment related,Y,Y,81,285,4
ID4429,Darshan,3/20/2025,10:42:14,Contract related,N,N,,0,
ID4430,Madhuri,3/20/2025,10:42:14,Technical Support,Y,Y,32,36,5
ID4431,Dhruv,3/20/2025,11:12:29,Payment related,N,N,,0,
ID4432,Darshan,3/20/2025,11:12:29,Streaming,Y,Y,52,194,3
ID4433,Madhuri,3/20/2025,11:25:26,Technical Support,Y,Y,112,191,5
ID4434,Bhaskar,3/20/2025,11:25:26,Technical Support,Y,Y,30,375,3
ID4435,Bhaskar,3/20/2025,11:47:02,Admin Support,Y,Y,91,119,1
ID4436,Gopal,3/20/2025,11:47:02,Streaming,Y,Y,53,315,3
ID4437,Bhaskar,3/20/2025,11:55:41,Contract related,N,N,,0,
ID4438,Darshan,3/20/2025,11:55:41,Contract related,N,N,,0,
ID4439,Jignesh,3/20/2025,12:12:58,Technical Support,Y,Y,40,302,3
ID4440,Darshan,3/20/2025,12:12:58,Contract related,Y,Y,45,346,5
ID4441,Jignesh,3/20/2025,12:24:29,Streaming,N,N,,0,
ID4442,Sonal,3/20/2025,12:24:29,Admin Support,Y,Y,89,217,2
ID4443,Bhaskar,3/20/2025,13:07:41,Technical Support,Y,Y,24,110,5
ID4444,Darshan,3/20/2025,13:07:41,Technical Support,Y,Y,76,304,3
ID4445,Gopal,3/20/2025,13:12:00,Streaming,Y,Y,27,257,2
ID4446,Sonal,3/20/2025,13:12:00,Contract related,Y,N,27,151,4
ID4447,Darshan,3/20/2025,13:42:14,Contract related,Y,Y,104,332,2
ID4448,Darshan,3/20/2025,13:42:14,Admin Support,Y,Y,110,209,1
ID4449,Jatin,3/20/2025,13:46:34,Contract related,Y,Y,51,311,4
ID4450,Dhruv,3/20/2025,13:46:34,Contract related,Y,Y,65,349,2
ID4451,Gopal,3/20/2025,14:26:53,Admin Support,Y,Y,21,192,4
ID4452,Bhaskar,3/20/2025,14:26:53,Streaming,Y,Y,29,73,3
ID4453,Darshan,3/20/2025,15:23:02,Payment related,N,N,,0,
ID4454,Jatin,3/20/2025,15:23:02,Technical Support,N,N,,0,
ID4455,Sonal,3/20/2025,15:41:46,Contract related,Y,Y,124,183,4
ID4456,Gopal,3/20/2025,15:41:46,Streaming,Y,Y,21,264,1
ID4457,Madhuri,3/20/2025,15:43:12,Admin Support,Y,Y,121,138,3
ID4458,Bhaskar,3/20/2025,15:43:12,Technical Support,N,N,,0,
ID4459,Dhruv,3/20/2025,15:43:12,Payment related,Y,Y,56,167,2
ID4460,Gopal,3/20/2025,15:43:12,Contract related,Y,Y,10,373,3
ID4461,Madhuri,3/20/2025,15:44:38,Payment related,Y,Y,56,172,4
ID4462,Jatin,3/20/2025,15:44:38,Payment related,N,N,,0,
ID4463,Jignesh,3/20/2025,15:56:10,Technical Support,Y,Y,17,31,3
ID4464,Madhuri,3/20/2025,15:56:10,Contract related,Y,Y,37,50,5
ID4465,Bhaskar,3/20/2025,16:06:14,Streaming,Y,Y,108,66,5
ID4466,Darshan,3/20/2025,16:06:14,Technical Support,Y,Y,18,343,5
ID4467,Madhuri,3/20/2025,16:50:53,Streaming,N,N,,0,
ID4468,Madhuri,3/20/2025,16:50:53,Streaming,Y,Y,77,283,4
ID4469,Darshan,3/20/2025,17:32:38,Streaming,Y,Y,34,271,1
ID4470,Gopal,3/20/2025,17:32:38,Contract related,Y,Y,73,102,3
ID4471,Madhuri,3/20/2025,17:44:10,Streaming,N,N,,0,
ID4472,Gopal,3/20/2025,17:44:10,Admin Support,Y,Y,120,162,3
ID4473,Sonal,3/20/2025,17:57:07,Technical Support,Y,Y,100,317,1
ID4474,Madhuri,3/20/2025,17:57:07,Payment related,Y,Y,93,378,4
ID4475,Darshan,3/20/2025,17:58:34,Streaming,Y,N,17,49,4
ID4476,Sonal,3/20/2025,17:58:34,Payment related,Y,Y,17,309,2
ID4477,Jignesh,3/21/2025,09:01:26,Contract related,Y,Y,56,265,2
ID4478,Darshan,3/21/2025,09:01:26,Admin Support,N,N,,0,
ID4479,Dhruv,3/21/2025,09:04:19,Contract related,Y,Y,97,159,2
ID4480,Sonal,3/21/2025,09:04:19,Streaming,Y,Y,25,380,4
ID4481,Darshan,3/21/2025,09:27:22,Technical Support,Y,Y,47,170,4
ID4482,Jignesh,3/21/2025,09:27:22,Payment related,Y,Y,70,115,3
ID4483,Gopal,3/21/2025,10:01:55,Technical Support,Y,Y,86,187,3
ID4484,Sonal,3/21/2025,10:01:55,Contract related,Y,Y,92,249,5
ID4485,Gopal,3/21/2025,10:35:02,Admin Support,Y,Y,122,88,3
ID4486,Darshan,3/21/2025,10:35:02,Streaming,Y,Y,11,408,3
ID4487,Darshan,3/21/2025,10:43:41,Technical Support,Y,Y,27,368,3
